y1,y2,x1,x2,c1,c2
19.694574,63.870979,.011054397,15.83802,2.4638822,-4.8549066
39.91246,43.278641,1.324851,4.0974226,2.4613237,-5.2896976
25.093212,57.16256,1.7833354,11.52836,2.635015,-5.1907029
43.832176,51.535088,2.2552705,9.7974215,2.2931385,-4.2193761
25.584038,,1.723091,-.35148525,1.8751491,.33478308
41.201359,,3.897033,-2.9907103,3.6163516,-3.2366121
25.318457,58.165577,.10761857,11.44065,1.2624185,-3.8386834
32.661053,35.138557,2.0496659,1.7984452,3.4373257,-5.9636326
44.156872,43.637245,3.7192349,4.4466038,2.702493,-6.1964216
18.448069,56.402924,1.0744278,8.8727283,3.3494246,-1.7978623
27.297604,43.958858,1.7897683,6.5717511,2.4711473,-4.7544327
47.830814,62.859005,3.9710984,7.8046184,4.7216568,-6.2123284
38.32605,49.557537,2.012418,6.9415011,2.7465897,.56547809
19.311274,55.061691,1.203851,7.7786894,3.2608309,-.2901144
25.932743,74.447342,1.5906467,12.932014,4.2988567,-.76636851
8.5302858,54.937786,.48805845,13.867372,3.5250921,-6.4404192
30.816231,59.158348,1.7150154,13.375526,2.0679786,-2.9033241
5.549993,59.506172,-.59874064,6.7030125,3.7552006,-4.184732
-10.202113,44.683651,-1.4464962,7.1378403,2.1651998,-5.1294236
32.515724,39.096024,.83993852,3.8052254,1.3977172,-8.1639214
31.115377,35.775581,.68715328,4.372448,1.0668013,-1.3003291
48.173195,51.628319,1.8554254,6.9115248,2.2705743,-6.8139305
-16.766888,45.934406,-1.1763388,6.2313962,3.4182138,-2.8548517
51.894459,48.449764,2.8258703,9.6070242,2.3049743,-6.653039
36.147858,60.591335,2.9784238,16.215012,3.2550969,-7.8059206
30.854961,53.162743,.8397305,8.7394056,2.6782072,-1.4295028
-2.4966633,49.300606,-.74115628,9.1206388,2.4304585,-2.2039075
34.447678,51.231831,2.5809157,9.6802635,2.3051877,-7.6292148
25.200855,43.058922,3.5315733,6.231019,.83076715,-3.2732997
28.774067,47.250607,2.0090692,5.170145,3.4939852,-2.2751646
22.977997,61.998333,1.0846689,8.2576208,4.1742153,-2.7476983
24.646309,54.825726,1.4917766,7.9591846,2.474617,-6.1929755
14.073893,63.839298,1.8275971,11.036642,4.3150663,4.111516
20.775326,67.342438,5.2523327,12.554272,3.7146192,-5.0425463
21.346731,56.215065,1.1019158,7.5692554,3.162936,-5.3767099
25.878468,62.588947,.89071023,8.2898073,4.1858673,-3.2613177
36.242664,49.943901,3.7652123,4.0722976,4.7475114,1.5787473
19.385532,64.20359,.088163435,10.345205,3.680558,-7.9607263
28.781914,52.918625,1.0410926,5.4495945,3.2692614,-1.867788
25.324982,59.593136,2.1721401,11.632532,3.9805846,-7.0590668
45.129902,52.413219,2.2344816,9.5861816,2.5704751,-6.6007657
28.639816,53.675926,4.1194639,9.2440376,4.67206,-4.3777614
35.76997,71.461609,4.0382199,15.057177,3.7288074,-3.2377443
26.915602,46.63271,2.4118917,4.9756608,3.9197695,-1.735575
34.956341,46.124458,2.4096725,5.5754981,4.1515493,-6.2093215
49.810684,52.98048,1.7343438,10.559677,1.2962784,-10.502997
47.641796,66.762093,3.078125,7.3457384,4.355978,-2.6620035
13.898332,46.953999,2.1139569,12.423176,2.9530957,-3.6520312
33.840221,51.578667,4.4143038,10.954298,3.3187065,-4.3600459
31.932592,45.655968,1.9162631,5.1952314,2.7551446,-1.8887689
36.419193,44.945927,2.2373621,8.6600075,3.6933463,2.8036163
9.595129,22.238041,4.1449218,2.237649,2.0564983,-6.3883133
29.322926,51.250965,1.2600549,7.2650218,2.6905127,-8.2300863
29.367899,,3.7348704,-2.6451988,3.4202385,-3.6337917
27.928165,54.57452,1.8714968,8.4073858,3.4707422,-3.1615407
20.505774,65.485161,3.969862,14.545895,4.2232728,-5.057045
21.480164,53.987755,.67758906,10.235592,3.0686517,-3.8393972
53.855858,56.391487,4.1471138,13.829451,3.1887314,-9.7698689
20.46767,60.267757,-.49344802,14.182959,.48349261,-6.169683
26.52882,61.667736,1.2423302,11.654077,4.6506672,-1.4154685
-8.2384958,42.772739,-1.0039504,6.9898691,2.6101918,-7.0969033
18.283417,38.672485,1.340857,6.7695827,3.6572309,-2.4730175
37.21764,53.701435,4.0046277,5.9264293,3.7510531,-3.9415276
24.494995,50.329903,.55184114,6.0733576,3.0865655,.34032595
45.632206,49.179207,1.4835862,6.4307861,1.833533,-4.2863469
28.290348,57.647129,1.9000882,4.3989325,5.2244043,-.78868592
22.467978,71.697983,.64897311,10.69356,4.9348183,-2.5893891
51.680573,69.675308,6.9918628,10.757781,4.5454874,-4.8954883
49.202305,52.483662,2.9197168,5.2238646,2.3334336,-5.6721077
61.18399,60.598282,2.3595564,6.7970138,2.4086757,-7.1877875
28.029095,42.741127,2.9022465,4.56704,2.211359,-3.8020756
24.350546,48.252361,.58923662,6.8696218,1.8396953,-6.9177055
39.918633,49.226158,2.1203716,5.2597375,4.233861,-5.3017254
37.065048,45.899723,2.3777781,12.177673,1.0594078,-2.6031888
36.120823,59.649395,2.4501488,9.4643774,4.4384708,-1.6116624
44.048782,24.806065,3.0739958,3.109642,2.5290284,3.8002315
2.9221759,68.327637,-.54105008,13.192104,3.3385513,-7.2168107
45.189735,42.477043,2.3309073,5.5897732,.20964909,.99757159
42.918797,34.905945,2.0874133,2.8887577,1.5452267,-.9952929
27.052685,58.282394,2.6648896,6.9762101,4.8605766,-3.7185743
37.170307,63.31424,2.6632948,11.755371,4.1316681,-4.4147782
67.750496,23.933054,4.7579365,1.4559307,2.7880034,-2.8167489
20.964607,75.081284,3.1843872,16.146057,5.4344473,-1.353533
4.6793585,43.948982,-.61882377,2.1923938,3.7580514,4.2248507
23.683887,45.159641,1.5628409,7.4426703,2.8996475,4.2295423
27.47937,69.355057,.56697512,10.456249,3.4331052,-9.4271126
25.561739,66.622208,.95117009,10.708397,3.6411881,-5.566783
44.505779,68.477997,3.1984873,17.067734,3.3598495,-6.59725
17.654964,64.345634,.07448256,8.0102491,4.1427612,-5.5398312
60.250351,70.146378,2.6853495,9.0386372,3.7728086,-1.9769773
37.878395,64.574158,1.8338302,7.9710188,3.6997011,-6.3180757
25.487131,55.728058,1.0730524,6.7596335,4.424047,-3.7016692
31.679808,70.667297,3.5482759,11.015116,4.2286978,-4.5625396
53.475872,37.869827,4.5444145,4.2667418,2.4986801,-10.452435
31.037191,60.205875,3.3323483,8.4160662,3.6595201,-4.7764349
36.706154,41.564163,2.3072782,8.0221767,2.1579754,-6.3176537
41.663322,69.518265,2.2602317,14.466913,4.2705994,-4.1176724
40.890568,44.319088,1.7781788,2.9066191,2.7586577,2.2169728
29.007082,46.339352,4.2937918,8.5413589,2.7754462,-5.9883332
7.8915567,40.417431,-.39253938,6.4163117,1.7225358,-5.6820745
13.289742,56.786747,-.14324182,12.113743,2.5571558,-3.3553133
22.68194,38.856335,.92654526,3.2811985,4.0190306,-3.5002153
34.68409,56.154694,2.8175967,12.077536,2.1532269,-4.0263782
37.320145,59.255978,2.2169244,9.4297056,2.820827,-3.3546622
26.063555,55.815773,1.9491329,5.3396692,4.7068653,-3.9072988
47.279335,67.61953,2.7769735,11.93633,4.1870503,-2.7904429
17.643007,46.135048,2.1181369,7.8183384,1.4331719,-6.4562402
27.038412,47.026917,2.4184299,4.1211967,2.4219196,.1141181
35.553329,45.988098,1.2736542,5.6901989,2.0673475,-5.3085618
8.1368179,46.870674,-.43497783,8.4199533,2.3440602,-1.5010951
34.666245,53.409302,2.4380469,10.677281,2.8621373,-2.327599
24.631609,29.326929,.81579638,2.2193575,2.8982055,-4.4361148
26.823893,52.265709,.34833074,4.8254604,3.3303895,-.57955587
44.539753,54.280785,2.4575975,5.6053262,3.4107041,-.088533163
31.212685,52.380428,2.7337201,10.938538,2.2138395,-7.7932129
45.387012,50.558601,3.7255383,4.9866157,3.9859786,-5.0490255
40.627132,53.865578,1.7618326,10.154469,2.1713693,-6.6611061
51.703415,44.228588,2.7744582,6.4059248,1.678299,.4766891
35.76339,65.460518,3.6688154,8.5560198,3.123313,-5.9998722
32.78397,60.407955,1.8767322,10.57377,1.7905583,-4.2597437
44.142803,48.263927,4.2791181,7.5664201,2.320981,-6.6998825
39.498379,69.817703,1.958715,13.267799,3.7194626,-2.901854
28.854614,58.390003,1.9488354,9.5796967,4.7132401,.21559179
36.424088,51.874054,3.4928927,7.9710736,1.8993201,-4.7427096
34.829262,52.790695,2.3586278,5.9748917,4.0734243,-.09288764
4.7214365,59.146481,-.400949,9.1135263,3.6766517,-2.9838483
24.147978,45.660084,.51825637,8.2544432,1.5667777,-2.5638151
31.4196,52.375786,.88259399,8.0026894,3.0557246,-3.8006978
27.637308,52.982452,1.6287669,8.5607452,3.2630081,-5.1257071
16.724874,45.036488,2.6093769,8.8571968,2.8007808,-5.8006263
37.272694,49.951862,4.0393276,5.5435286,2.5723467,-6.8190527
29.530716,50.822372,2.960881,6.883142,2.9155686,-2.9884896
31.18557,50.31514,2.4991992,5.1071224,4.3308687,-1.5939689
11.946009,43.527843,-.18033195,5.8980551,1.9014447,-4.4202042
-7.3404202,35.870243,-1.2363827,2.9431024,2.5285323,-3.4160287
21.2348,47.323471,3.938045,9.3466101,3.0155282,-6.1971769
49.259777,62.823956,2.882658,8.1979275,4.3345799,-2.9816952
53.450996,62.475117,2.8936863,7.9984345,3.2562392,-6.6344457
27.102816,78.06868,.67467952,16.012419,3.9242692,-6.9381261
25.06889,55.94722,2.0767713,8.6881952,3.5940785,-6.4998684
28.160149,36.214611,2.1815324,2.8254805,4.0046482,-3.0580175
-5.5661798,41.049686,-.92516655,4.0671844,3.445889,-.36542583
29.729212,65.44236,2.0078404,16.154955,3.1954124,-8.4693432
40.914581,47.564442,4.3691378,6.5156145,3.0386369,-3.6116121
30.630678,51.85759,2.456161,10.250729,2.7193778,-5.713932
46.19025,43.183311,3.1865411,8.8908834,.43529129,-2.3869374
56.747299,48.518383,5.2501693,10.056058,2.2807775,-2.8486338
43.388454,60.513687,3.2145677,10.980145,2.5585232,-3.8209419
28.613232,38.87907,3.8016064,5.3960705,2.4017472,-7.8125119
27.174292,63.393093,-.0073992014,9.828577,2.0321918,-4.3202381
28.438265,33.212471,1.9013562,4.3436728,2.5822449,.61972201
28.059662,41.888882,1.0140495,5.4088793,2.7320714,.22814739
29.040836,48.455421,3.1329637,3.9211493,3.7137034,-1.8380905
40.284153,40.444981,1.5703773,4.4588962,1.3853188,-8.1714535
10.421947,55.195866,-.70895207,6.3016543,3.014586,-.093274951
30.300495,46.547539,1.6458507,5.8702364,3.0814698,-4.7316065
22.935789,49.032867,1.0071399,8.2408333,2.8649709,-.42480278
43.695026,65.648026,2.0019286,12.7629,3.1929629,-1.1584973
45.523518,26.611816,3.2217457,1.688518,3.5282979,-1.2313964
29.360474,56.700901,4.9504738,17.481754,1.0292057,-6.1722169
52.979305,64.110222,4.2816744,10.867838,3.10184,-5.6820536
50.42762,53.755913,3.8145409,11.72813,2.801333,-6.0211611
14.271486,,.22708845,-1.7226219,5.0710096,-1.4206345
40.291607,42.749752,1.9909067,4.9768424,1.0052226,-4.8687921
55.741035,55.56805,3.1612811,6.8614707,3.1421363,-8.5345898
14.149707,45.98032,.58326101,5.5795584,3.9937792,-1.8060415
28.637449,54.147232,.59333527,8.3763638,3.0543289,-9.2139044
25.977228,41.878017,2.0968375,8.2356281,2.5383823,-1.5355558
14.344616,55.835732,.30969799,8.1983566,3.7230988,-2.3621275
25.919918,53.90646,1.2176598,10.94375,3.0876176,-1.0535924
31.331156,62.848045,2.9255946,7.3254709,2.7692509,-.67644513
40.350662,48.817757,4.150032,9.4246731,3.6779251,-3.0893703
25.809805,49.777405,2.0843723,10.15127,3.1287744,-2.6474152
47.45414,58.396286,4.3332963,12.625764,2.9562092,-9.8622713
23.560694,71.080811,1.0870923,16.384443,3.5061858,-7.6205993
49.302708,56.268288,2.8142114,16.035126,2.9168234,-4.9236784
52.966324,61.386799,3.6682906,9.6062031,4.2519341,-1.6201799
24.354015,48.55595,3.5177972,8.76227,2.9953098,-9.0957222
1.1383259,42.948105,-.67074525,3.9216361,2.6490068,-3.5851073
27.407887,63.737972,1.2833927,16.05352,2.5839024,-6.8857732
53.948906,59.911602,4.2774472,12.582438,1.0308053,-8.4322519
31.538458,52.754498,5.3955584,10.46287,2.3587041,-6.6820827
65.257835,44.679028,4.3640671,7.8629012,1.9520566,-7.5025167
35.482925,57.993771,2.3713634,11.680593,3.2534878,2.9679277
31.828632,71.872696,1.6617477,15.372526,2.924454,-4.3069229
41.762768,69.367302,2.4155734,14.467771,3.5082598,-2.1927269
34.138474,17.795088,2.2015958,1.9699516,1.8784806,-1.7999102
32.093498,46.815247,2.1583114,4.9659834,2.7341762,-2.8868034
36.857822,54.687832,1.4501209,8.0695972,2.462121,-1.1321056
33.97971,50.317699,.90271795,5.0324564,1.9801857,-7.8511992
24.414745,60.339546,.53508139,10.404052,2.5182631,-3.7733521
43.951767,56.253204,2.9099872,10.011539,2.1890366,-4.8942723
38.19706,50.705334,3.208463,10.717787,2.4969869,-7.6606894
27.785662,52.73856,.21693289,2.5232706,4.18399,-3.8782556
26.460209,43.685307,1.0538856,7.8439465,1.7102869,-4.7617064
46.048805,28.198797,4.1610227,4.5149612,.62224388,-3.2525432
25.353668,61.33226,1.7416424,11.241672,2.6991756,-3.9006941
61.119991,61.323257,3.3267915,9.7702265,4.2031326,1.6840787
17.943615,50.616398,.97373593,5.7785401,3.8309584,-7.3164244
10.099253,44.624508,4.4596043,9.1811886,.61989903,-8.4767656
29.032171,55.884415,1.0827208,6.6422138,2.2830207,-2.5245831
24.173513,61.421932,.80121422,9.7976379,4.6926274,-2.4335237
3.0376086,68.851875,-.99853927,10.060061,3.8746572,-4.7628808
42.09552,65.858391,1.8922963,11.333919,3.1240947,-4.7181497
40.827057,,2.106678,-2.8052969,3.097636,-1.1523647
23.856318,44.637558,1.0935459,7.5999765,2.9304328,-5.2760615
33.947014,59.40847,2.7845104,8.6275654,3.5054436,-.43277609
43.080853,71.691872,1.810035,10.270376,3.8407576,1.3495961
17.950804,25.995508,1.4402915,3.2705317,3.6320605,-4.9641528
17.688744,39.197529,1.2063004,4.8301382,2.3594248,-1.7779722
31.915539,36.247643,3.2556558,4.8333549,.5517509,-1.9554697
5.4436798,40.600407,-.47939038,6.2837029,1.5135149,-5.1821489
30.848701,52.794464,1.4202602,11.849296,2.4883273,-6.1671228
21.71286,52.72369,.73247385,9.1552734,3.3905566,-6.236043
30.747059,57.559925,2.3871751,13.495891,2.8733516,-4.0544081
47.784302,59.250629,5.7308698,10.542376,3.4803159,-1.0428457
19.284969,61.423775,.21371084,10.788448,3.1488247,-4.0437961
36.260132,64.450539,1.785138,11.987668,2.6868932,-5.889245
25.464338,,.6815213,-.43307781,.99240279,-1.0013137
23.067135,66.780777,4.2766895,10.108919,6.0844116,-2.8535652
8.6384706,,-.08434391,-1.6622334,3.265579,-.052196026
30.237967,20.397533,1.4219408,1.6436696,2.7046487,-9.8637447
30.956165,66.001968,1.2052062,8.8542614,4.6591496,.93944848
36.763729,57.10107,2.1982911,7.5731387,3.6482995,-5.0579562
13.645414,41.923275,.69119179,6.2679129,2.5619209,-2.8583119
26.56748,59.554272,2.0575204,11.833971,3.9112766,-3.0165372
42.848431,60.632702,2.4017375,19.218571,1.8064443,-9.4767265
49.070011,64.804695,2.8578577,11.358541,3.7517822,-3.0799541
25.867409,68.186394,.68936372,8.4659348,4.9518337,-1.1069214
32.096703,40.712437,1.2870401,3.9951978,1.8870345,.13299263
32.757076,39.524498,5.1524105,4.5480003,1.6878846,-6.0118437
50.559639,56.948208,2.8274825,4.8302841,3.7131662,-3.0008256
25.740301,52.523624,1.3263546,10.817247,3.3469787,-3.1279259
39.788197,55.153881,1.3885864,7.852632,2.8365469,-9.4830675
24.575241,40.621593,1.700322,5.6083236,3.2750349,4.692524
45.139378,59.850117,3.7415709,8.6843252,3.0292943,-2.2245142
48.583225,55.401554,2.7661991,8.5676718,2.657485,-5.3501987
39.512554,58.09277,2.9004848,13.761132,2.3989151,-.58538842
21.996565,33.874828,.74239641,4.6976099,1.78725,-1.5221052
33.095604,49.443161,1.6459981,8.5310259,2.8655348,-9.0030851
15.784891,49.494106,.70528638,10.363197,2.4639726,-6.4652891
10.260824,53.417557,3.9413218,7.2614994,3.5457225,-3.3396919
53.909611,54.973663,3.648139,7.3209295,3.3115594,-6.5193849
37.043327,42.144203,3.3618333,7.0287323,1.772938,-2.7315373
38.675404,35.037174,2.0455186,3.4440722,3.1361041,-3.8202784
37.537029,43.979435,2.6087255,9.303607,1.595246,-2.6167817
42.845627,57.117199,1.9532512,8.9209785,2.4507942,-3.5979514
15.951668,61.183506,-.11783218,7.675983,4.4033446,-.28165221
9.7936449,29.936052,4.2106409,2.7607651,2.572475,-1.6977508
21.953327,45.425873,1.4172739,9.1611977,2.4222624,-11.015858
42.172169,67.815025,2.9078598,20.812241,1.6353766,-3.5388265
32.582272,55.866375,1.3878702,7.3061948,3.5197191,-5.0312386
27.142979,50.1535,1.0451196,6.9397254,3.3303468,-2.0490353
12.613124,56.437416,-.24138367,13.350794,2.3280208,-1.9796275
56.128235,47.309608,4.3622108,7.8558326,3.0551031,-4.7924132
40.657665,45.663628,2.5609696,6.4710584,3.0231006,-2.9807422
17.396757,72.97435,.1285761,16.792271,3.7938869,-7.2664595
22.921406,59.269737,1.0032949,8.5676241,3.934655,-8.0861168
47.693531,64.360886,4.1583505,8.0929832,4.409812,-2.2896717
39.81295,66.394844,2.7532125,10.521787,3.5331192,-4.4325252
22.040699,57.828213,1.2698063,8.3852806,3.7540312,-7.5561304
21.943691,53.272724,.93690485,7.8414979,3.990026,-.53025293
19.853966,57.213112,2.8657112,8.758276,3.9136705,-4.4521027
39.5313,78.137749,2.3695996,17.535931,5.4094977,-2.847259
4.7561588,38.505669,-.43719423,2.2834888,3.6296358,3.660954
33.151848,57.017029,2.6480603,7.5491385,3.3694942,-6.0522318
1.1929265,44.496002,-.15768337,5.3375101,4.4988546,-3.2596974
-.86107576,53.859951,-1.1502527,9.6552763,1.6656948,-1.4017804
34.58485,46.629192,2.0630572,8.5144463,2.7752275,-3.3491752
-.93960631,57.190235,-.78643858,5.6976418,4.8129053,1.4082453
36.360069,59.717316,3.3392239,14.084827,2.0616164,-10.3046
55.358418,53.065517,2.9730809,8.3121471,2.5074503,-4.1844101
14.878587,62.659565,-.74385566,10.154445,2.1964085,-4.8071561
27.591721,44.249241,1.5284292,6.6297846,1.8151098,-5.8920193
34.513878,40.673683,1.5717939,4.0640278,3.1630228,-1.8313
26.769989,68.723671,2.0560322,12.767889,4.1099052,-9.2531757
41.641479,52.429455,2.1203558,6.8202987,1.8691885,-12.214025
33.884151,25.839937,1.635608,1.6241417,1.6173452,-4.2657485
34.22007,49.456375,1.1127628,4.8738623,3.1661236,.2063446
49.184036,63.655571,2.6636043,9.6282444,4.2728243,-1.4967899
35.626865,32.410652,1.734971,3.7123027,2.993989,-1.6185653
34.025959,41.540936,3.7095189,3.7142563,3.3475256,-4.858573
31.607298,54.70837,1.5330813,7.2400985,3.3854265,-.84206939
38.266987,26.137157,2.8185163,2.5858951,1.7318616,-5.454577
19.525747,51.439075,1.340144,10.061134,3.3984926,-7.398159
32.676693,38.058613,2.7884796,7.0168133,2.7445326,1.0721445
31.069838,57.15514,1.4790176,10.598375,2.7960119,-3.1843712
29.891932,47.221489,1.3502685,7.6233673,2.7759752,-5.587513
33.622089,60.302914,4.967042,11.125336,1.6738163,-8.2193422
61.154186,57.697304,2.8766201,16.529591,1.4876226,-6.7421951
51.789688,51.837212,3.7312045,9.8770838,2.510772,-5.6352835
37.219326,57.433842,3.3326387,10.759628,2.8431439,-4.591104
32.709126,40.759586,2.2870922,2.987433,3.5521436,-3.6416621
26.283966,53.713749,.56373036,9.8111029,2.1201758,-6.72475
36.290581,51.068527,1.7156892,8.7279787,1.6473784,-5.6595945
31.161858,49.908409,1.4985414,8.3786221,1.6135517,-6.3126178
49.880302,45.36248,4.0719509,6.0427885,2.5666342,-2.3531313
32.529049,33.151684,1.3273908,2.2430949,2.2653289,-5.5946484
56.775852,61.725189,2.3637486,7.1860046,3.2786865,-9.119998
84.296432,78.73082,3.831666,11.355391,4.8904362,-6.4755726
32.496635,53.591259,1.2646005,11.549703,2.0723398,-7.6206098
17.60788,55.726791,.29136562,12.606118,2.6018274,-3.0851068
14.174809,62.73016,-.49906474,7.4296656,2.7658288,-2.8432531
48.83971,47.481331,3.7639713,11.952009,2.5963571,-6.7040153
26.834408,52.984367,.92310721,15.327856,.89891434,-5.04564
40.381458,38.67487,2.5849233,4.6074629,1.77903,-2.3001626
29.192947,46.463711,1.0943288,5.324749,4.304915,-3.7269809
-1.3169463,52.324093,-.15512866,9.0953808,4.7885404,-2.0442824
52.062553,60.855785,4.6381979,10.799626,3.610604,-3.6340301
47.623108,55.911827,2.6346278,7.3401785,3.2630925,-.89170635
24.37467,47.951035,1.1250904,4.1572623,3.5846288,.70159268
27.022575,,2.5258741,-1.6613684,.79504633,-5.0543399
38.445137,39.490231,3.984262,10.176539,3.000555,-6.9379506
38.606441,56.366692,3.0068145,7.5263925,3.8177977,-1.644906
37.858578,38.068989,1.1111385,7.1661291,.43565369,-5.0675921
22.9156,66.537491,-.11067569,7.9451094,4.2118402,2.7893913
28.209517,61.430798,1.1775551,7.8968468,4.3365769,-1.3112639
43.211201,40.119305,3.0142992,6.5493045,1.4708964,-3.6809373
33.642071,52.037281,2.0524158,6.4158545,3.5040748,-.78268278
-.93247938,19.236382,-.80822098,1.0904932,2.8306322,-4.6113644
51.692352,64.308449,4.7452278,6.6877804,3.2931073,-4.0052991
27.075724,55.002335,1.3432336,11.919916,3.0655715,-3.2662694
41.963791,57.649494,2.1375587,9.2501183,2.9065194,-1.1809015
21.415876,60.426628,.43927783,10.373574,3.2670002,-4.4992909
24.881771,43.631889,2.0056882,5.7027407,2.8528695,-2.6807165
35.064293,62.982117,3.4296741,9.9690342,3.2312245,-1.7439036
23.420843,57.219925,2.8616486,10.566728,3.4067369,-7.138154
7.2487836,64.128098,-.44032884,9.0040569,3.3992591,-2.8349261
73.709068,24.672832,4.1109715,1.5723109,2.608227,-1.476661
28.576109,52.278267,2.5785301,13.018257,2.4705334,-8.8642864
31.022442,38.566677,.96482515,3.0033097,1.4743539,-2.2641819
40.56329,,2.1366851,-1.7492752,3.6885388,-3.3566232
39.93317,58.661602,3.9989805,10.496668,3.4416814,-3.5573244
-18.346478,57.949097,-1.3571036,13.467649,4.2002959,-2.7244034
35.353607,39.52631,.92306137,2.2334185,2.6443794,-.73672688
29.426081,62.692875,1.1696194,11.063345,3.2228177,-5.5696025
38.035553,,2.7016797,-1.3223782,3.4771767,1.0929971
47.69289,41.15448,3.1926832,5.8829861,2.5936403,-.18879879
32.597206,43.596581,4.4352875,5.7053738,2.0018244,-2.5747085
32.577072,51.051086,2.9030721,9.0158234,2.311039,-.86630476
11.876069,39.875538,.25517225,3.4888945,3.1158233,-3.9949074
38.527775,47.264275,2.8355696,6.9571147,2.8914275,-3.6059062
33.228783,55.893627,1.6340665,7.0398636,3.7584777,-1.3257071
14.074439,64.013657,-.27533668,5.7422142,5.3653412,.23969305
25.296009,43.040577,.22754514,4.5692682,1.6574895,1.005939
56.833389,56.842258,3.2792695,10.268553,1.8361027,-7.4755945
1.3668462,66.759773,5.1638517,8.0755415,4.0247521,-.070917845
48.026478,64.291031,2.6459057,10.303327,3.945858,-10.286557
32.752098,31.520718,3.8923702,2.6596346,2.2348232,-1.0833986
34.254192,50.568001,3.1451504,9.1851215,2.9492128,-4.4647236
-35.612976,62.390614,-2.5221024,17.256104,1.9293163,-5.682333
30.18582,43.829777,1.3122605,7.8961029,1.3126367,-6.7611785
35.039005,35.446861,3.469346,3.9810557,2.1948252,-4.246459
50.547447,29.846649,2.9010205,1.7546673,2.7086985,1.5581583
48.473625,40.449978,2.7815344,4.8137293,2.4258521,1.2620209
57.830242,57.578953,4.1794109,10.074536,1.9777359,-4.0210438
19.322725,49.800087,.54426414,10.617195,1.9186573,-3.4827061
9.0610304,50.800373,.1227026,10.942946,2.8282671,-4.5614333
40.241795,46.588089,3.2013738,7.1953502,3.8509316,-7.3900619
30.432545,39.182804,2.9518917,3.8730779,2.8167415,-7.0274391
32.896896,48.76796,3.0910449,8.2650356,3.7153497,-5.6152701
37.956882,51.100502,3.9755983,8.9454937,3.2296152,-5.2027984
5.0008645,40.937923,-.57886887,5.6620731,2.49788,-3.9607458
34.641876,50.882469,1.1951405,5.3887558,3.0515635,-1.8575363
37.479137,49.665356,3.4561105,7.1702466,2.8038483,-6.7010431
15.163542,66.03064,3.5986068,13.786147,3.0344224,-5.0536427
27.936022,52.697453,1.2004086,11.024121,1.7519884,-4.4394855
43.843113,55.031769,2.4645612,11.57378,2.8152893,-4.4629297
9.0154667,58.632366,-.13352615,19.164175,2.1810565,-3.0467434
52.213795,43.345501,4.2879262,3.8383965,3.1695504,.27668679
43.926662,51.893143,1.9099983,6.067049,2.9445117,-4.4424024
40.810219,57.245571,2.8466239,11.948083,3.1399505,-2.1847286
17.603111,79.214996,4.5071764,15.169977,5.1812816,-4.9948921
21.460781,53.808636,4.9934597,9.640954,3.7948425,-1.8193767
18.875839,45.795235,.58312702,8.5191469,2.5756044,-6.4043074
12.226146,61.329163,-.17242461,9.0392666,3.1772797,-2.1786761
49.734173,50.923904,2.6322649,9.6518278,1.5690941,-11.192705
47.134129,41.044743,4.1961322,2.8639612,2.0564013,-2.8383584
23.645109,32.123882,2.9040306,3.816328,2.8424997,-4.0649095
43.237743,57.719067,2.7584603,11.693214,4.0498219,-7.7011919
38.333977,51.828102,1.7217833,6.0744519,1.451286,-4.8117385
43.116661,58.648602,1.9183105,5.0166922,4.2093778,-5.4611378
42.086903,64.517891,4.9888115,12.265768,4.8178949,-6.1004667
52.38295,43.313278,3.7345381,5.2553349,2.3538206,-2.6024771
71.307137,13.853484,5.216609,1.0052733,2.7869391,-6.0190597
39.493141,50.647057,2.7173624,10.186557,2.2530358,.5228281
38.274277,63.584259,3.2961729,13.355272,2.7701373,-7.2580318
36.268787,67.178947,1.8580672,10.69348,4.4178143,-5.7002048
13.790716,47.447495,1.138177,10.254539,3.2324066,-9.8809967
45.030334,38.563164,5.6508131,4.4821973,2.782938,-9.2341461
35.510559,52.958584,2.0405393,8.4692745,3.2055082,-6.5526586
29.667286,41.290321,2.4766893,4.5742755,2.4664538,-3.6197882
37.153702,70.884529,2.8787045,9.1061211,4.1692376,-5.0022535
43.191441,10.639077,2.6052318,.53908253,2.4293358,-3.2581875
48.900925,51.486282,1.918347,9.0107498,1.9221191,-1.8497292
30.27523,52.439495,1.9722062,11.08215,1.8867764,-6.4535866
24.465801,65.795517,.67478955,8.1950064,3.7809868,-2.5527449
31.490419,59.781494,3.8670874,7.4455361,4.2925377,-.74516439
34.268047,24.068991,2.504595,1.9791517,1.4982882,.60928929
30.635624,47.861389,2.4147739,7.994143,1.7812638,-6.3897104
22.476374,55.871346,1.9870865,9.7625885,3.0676718,-.73803079
27.431976,51.526573,1.4882709,6.446064,3.6257668,1.1747422
35.025005,56.672661,2.2531388,4.0874815,3.792037,2.2522349
32.660656,53.888897,1.6578082,8.5370331,3.9079657,-6.3023448
29.213364,47.198261,4.1373692,6.2692547,2.7941532,-4.8221283
-9.5801897,46.143341,-1.3540602,3.0529141,3.138788,-4.4074764
34.503639,57.264065,2.9620211,11.102455,3.7281954,-3.7302399
59.95134,67.806778,4.5785146,14.570587,3.759799,-.67893386
40.05407,62.572353,2.1307206,10.451719,3.2858038,-6.5237436
18.19042,18.057245,.82359791,1.2457013,3.4364183,2.4966085
